Score,Název,IČO,Město,Ulice,PSČ,Kraj,Email,Telefon,Web,Typ,Zásilkový,E-recept,Lékárník,Tier,eWay Status
75,"Lékárna U Panny Marie Pomocné, s.r.o.",26082811,Suchdol nad Lužnicí,28. října 459,37806,Jihočeský kraj,info@lekarnasuchdol.cz,384 781 155,http://www.lekarnasuchdol.cz,Lékárna,Ne,Ano,Mgr. Jitka Vomastková,Tier 3,unknown
75,Lékárna U Perly,27557243,Ústí nad Orlicí,17. listopadu 725,56201,Pardubický kraj,lekarnaperla@seznam.cz,465 611 711,http://www.lekarnauperly.cz,Lékárna,Ne,Ano,Mgr. Tomáš Nechvíl,Tier 3,unknown
75,Lékárna u polikliniky,26836718,Litovel,Masarykova 765/10,78401,Zlínský kraj,upolikliniky@lekarna-litovel.cz,585 150 019,http://www.lekarna-litovel.cz,Lékárna,Ne,Ano,PharmDr. Vendula Michlová,Tier 3,unknown
75,Lékárna U polikliniky,28637119,Jablunkov,Školní 474,73991,Moravskoslezský kraj,1lekarnaupolikliniky@centrum.cz,553 034 757,http://www.lekarnajablunkov.cz,Lékárna,Ne,Ano,PharmDr. Jana Stonavská,Tier 3,unknown
75,Lékárna u polikliniky III,25293117,Hradec Králové,třída Edvarda Beneše 1549/34,50012,Královéhradecký kraj,lekarna.poliklinika3@medial-pharma.cz,495 404 963,,Lékárna,Ne,Ano,PharmDr. Romana Klimešová,Tier 2,unknown
75,Lékárna U pošty,26977737,Veselí nad Moravou,Za Poštou 112,69801,Jihomoravský kraj,lekarnauposty@centrum.cz,"518 327 377, 910 807 856",http://www.moravskelekarny.cz,Lékárna,Ne,Ano,Mgr. Darina Hendrychová,Tier 3,unknown
75,Lékárna U Radnice,27705463,Valašské Klobouky,Masarykovo náměstí 1057,76601,Olomoucký kraj,lekarnavk@seznam.cz,577 320 281,http://www.lekanauradnicevk.eu,Lékárna,Ne,Ano,Mgr. Dagmar Krahulíková,Tier 3,unknown
75,Lékárna U RAKA,01742981,Valtice,Mikulovská 151,69142,Jihomoravský kraj,valticeuraka@gmail.com,519 352 509,http://www.lekarnastradici.cz,Lékárna,Ne,Ano,Mgr. Jana Husaříková,Tier 3,unknown
75,Lékárna U Řeky,87981670,Trutnov,Malé náměstí 38,54101,Pardubický kraj,info@lekarnaureky.cz,499 397 765,http://www.lekarnaureky.cz,Lékárna,Ne,Ano,Mgr. Ondřej Bednařík,Tier 3,unknown
75,Lékárna U Salvátora,02297655,Mimoň,nám. 1. máje 48,47124,Liberecký kraj,lekusalvatora@volny.cz,"487 863 640, 487 863 639",http://www.lekarnamimon.cz,Lékárna,Ne,Ano,PharmDr. Vojtěch Zadák,Tier 3,unknown
75,Lékárna U Slunce,03944182,Děčín,Thomayerova 116/8,40502,Ústecký kraj,l.freibergova@seznam.cz,412 532 186,,Lékárna,Ne,Ano,Mgr. Ludmila Freibergová,Tier 2,unknown
75,Lékárna U Spasitele,17730414,Praha,Vyšehradská 1411/24,12800,Praha,"luisakraj@gmail.com, uspasitelelekarna@gmail.com","602 465 825, 224 922 426",,Lékárna,Ne,Ne,RNDr. Luisa Krajčiová,Tier 1,unknown
75,Lékárna U Sv. Anežky,46351655,Lety,Pražská 559,25229,Středočeský kraj,info@lekarnalety.cz,603 188 833,http://www.lekarnalety.cz,Lékárna,Ne,Ano,PharmDr. Romana Tučková,Tier 3,unknown
75,Lékárna U sv. Františka,70599602,Karviná,nám. Budovatelů 1416/7,73506,Moravskoslezský kraj,apteka@seznam.cz,596 311 824,,Lékárna,Ne,Ano,PharmDr. Zuzana Kujawová,Tier 2,unknown
75,Lékárna U sv. Havla,25934813,Rychnov nad Kněžnou,Svatohavelská 105,51601,Královéhradecký kraj,havel@ipcnet.cz,725 835 691,http://www.ipcgroup.cz,Lékárna,Ne,Ano,Mgr. Zdeňka Schwengerová,Tier 3,unknown
75,Lékárna U sv. Mikuláše,49903012,Louny,Beneše z Loun 321,44001,Ústecký kraj,lekarna@arsys.cz,"415 653 469, 777 233 058",http://www.lekarnamikulas.eu,Lékárna,Ne,Ano,PharmDr. Lenka Zemanová,Tier 3,unknown
75,Lékárna U sv. Vavřince,49437445,Bystřice nad Pernštejnem,Masarykovo náměstí 2,59301,Kraj Vysočina,vavrinec.bnp@lekia.cz,566 552 474,https://www.lekarna-arnica.cz,Lékárna,Ne,Ano,Mgr. Marta Štursová,Tier 3,unknown
75,Lékárna U sv.Alžběty,47911492,Uherské Hradiště,Vodní 13,68601,Jihomoravský kraj,lekalzbeta@uh.cz,572 551 838,http://www.lekarna-hradiste.cz,Lékárna,Ne,Ano,Mgr. Miroslav Révay,Tier 3,unknown
75,"Lékárna U Sv.Anny, s.r.o.",26935490,Telč,Masarykova 65,58856,Kraj Vysočina,lektelc@volny.cz,"567 213 622, 776 840 274",http://www.lekarnatelc.cz,Lékárna,Ne,Ano,PharmDr. Václav Hercik,Tier 3,unknown
75,"Lékárna U svaté Alžběty, s.r.o.",28319974,Znojmo,Vídeňská třída 898/1,66902,Jihomoravský kraj,alzbetaznojmo@seznam.cz,"515 224 562, 721 468 812",,Lékárna,Ne,Ano,Mgr. Jaroslava Hrdová,Tier 2,unknown
75,Lékárna U Svaté Terezie,04270142,Náchod,Tyršova 866,54701,Pardubický kraj,info@lekarnaterezie.cz,493 034 010,http://www.lekarnaterezie.cz,Lékárna,Ne,Ano,Mgr. Lukáš Koblasa,Tier 3,unknown
75,Lékárna U Školy,10869565,Hanušovice,Hlavní 143,78833,Zlínský kraj,koupil@levnylek.cz,583 231 223,www.levnylek.cz,Lékárna s OOVL,Ano,Ne,Mgr. Hana Koupilová,Tier 3,unknown
75,Lékárna U Terminálu,64254305,Turnov,U Nádraží 1295,51101,Královéhradecký kraj,lekarnauterminalu@lekarenskyholding.cz,484 803 024,http://www.lekarnaturnov.cz,Lékárna,Ne,Ano,Mgr. Zuzana Šreiberová,Tier 3,unknown
75,Lékárna U Tří lvů,26070952,České Budějovice,U Tří lvů 294/4,37001,Jihočeský kraj,lekroznov@volny.cz,386 321 184,,Lékárna,Ne,Ano,PharmDr. Vratislav Budín,Tier 2,unknown
75,Lékárna U Tří sloupů,45494339,Velká Bíteš,Masarykovo náměstí 6,59501,Kraj Vysočina,kveta_richter@volny.cz,566 531 416,http://www.lekarnabites.cz,Lékárna,Ne,Ano,aff. Květoslava Richterová,Tier 3,unknown
75,Lékárna U Vojenské nemocnice,21536538,Brno,Zábrdovická 156/20,61500,Jihomoravský kraj,info@lekarnauvojenskenemocnice.cz,545 211 517,,Lékárna,Ne,Ne,PharmDr. Vlasta Stehlíková,Tier 1,unknown
75,Lékárna U Výstaviště,29381223,Přerov,U Výstaviště 182/8,75002,Olomoucký kraj,prerov.uvystaviste@benu.cz,720050067,,Lékárna,Ne,Ano,Mgr. Kateřina Smýkalová,Tier 2,unknown
75,Lékárna U Zámku,04553713,Tovačov,Náměstí 10,75101,Olomoucký kraj,info@lekarna-uzamku.cz,"581 731 728, 605205848",http://www.lekarna-uzamku.cz,Lékárna,Ne,Ano,Mgr. Monika Romanová,Tier 3,unknown
75,Lékárna U Zlaté rybky,02748126,České Budějovice,tř. Čsl. legií 2118/6,37006,Jihočeský kraj,lekarnazlatarybka@email.cz,734 177 877,,Lékárna,Ne,Ano,Mgr. Pavlína Černá,Tier 2,unknown
75,Lékárna U Zlatého hada,27530981,Česká Skalice,Husovo náměstí 2,55203,Pardubický kraj,uzlatehohada@khl.cz,491 452 930,http://www.khl.cz,Lékárna,Ne,Ano,Mgr. Ivana Mejstříková,Tier 3,unknown
75,Lékárna U Zlatého kříže,49588818,Klimkovice,Lidická 19,74283,Moravskoslezský kraj,556420127@iol.cz,556 420 127,http://www.zlaty-kriz.cz,Lékárna,Ne,Ano,PharmDr. Josef Vachek,Tier 3,unknown
75,Lékárna U Zvonice,26003538,Vysoké Mýto,Komenského 92,56601,Pardubický kraj,uzvonice@lekarnavm.cz,"465 483 138, 605 864 903",http://www.lekarnavm.cz,Lékárna,Ne,Ano,Mgr. Eva Hejkrlíková,Tier 3,unknown
75,Lékárna ÚHKT,00023736,Praha,U nemocnice 2094/1,12800,Praha,Martina.lisa@uhkt.cz,221 977 466,,Lékárna,Ne,Ne,PharmDr. Martina Lisá,Tier 1,unknown
75,Lékárna ÚPMD,00023698,Praha,Podolské nábřeží 157/36,14700,Praha,lekarna@upmd.eu,296 511 151-3,http://www.upmd.cz,Nemocniční lékárna,Ne,Ano,PharmDr. Margita Klusáková,Tier 1,unknown
75,Lékárna Urban,04691377,Lanškroun,Strážní 42,56301,Pardubický kraj,lekarna.urban@seznam.cz,465 320 340,www.lekarnaurban.cz,Lékárna,Ne,Ano,Mgr. Miroslava Bednářová,Tier 3,unknown
75,Lékárna v Ambulantním pavilonu,27530981,Náchod,Purkyňova 446,54701,Pardubický kraj,AP@KHL.cz,491 601 592,http://www.khl.cz,Lékárna,Ne,Ano,PharmDr. Kateřina Veverková,Tier 3,unknown
75,Lékárna v Dolních Počernicích,08644969,Praha,Českobrodská 79,19012,Praha,lekarnavdolnichpocernicích@lekarnybezhranic,608 037 009,,Lékárna,Ne,Ne,RNDr. Eva Trnková,Tier 1,unknown
75,Lékárna v Italské,24726346,Milovice,Italská 704,28924,Středočeský kraj,lekarnavitalske@centrum.cz,325 511 399,https://www.benu.cz/milovice-italska-1667307167,Lékárna,Ne,Ano,PharmDr. Martina Gillová,Tier 3,unknown
75,Lékárna V Lipkách,25251791,Hradec Králové,Střelecká 880/53,50002,Královéhradecký kraj,v_lipkach@volny.cz,601 591 002,,Lékárna,Ne,Ano,Mgr. Judita Pastuszková,Tier 2,unknown
75,Lékárna v Lošticích,60801271,Loštice,nám. Míru 64/5,78983,Zlínský kraj,lekarna.lostice@tiscali.cz,583 445 270,http://www.lekarnalostice.cz,Lékárna,Ne,Ano,PharmDr. Čestmír Běhávka,Tier 3,unknown
75,Lékárna v nemocnici Broumov,27530981,Broumov,Smetanova 91,55001,Pardubický kraj,broumov@khl.cz,491 582 367,http://www.khl.cz,Lékárna,Ne,Ano,PharmDr. Jitka Málková,Tier 3,unknown
75,Lékárna V Podolí,06609147,Praha,Podolská 137/152,14700,Praha,jinalekarna@gmail.cz,739 523 829,,Lékárna,Ne,Ne,PharmDr. Petra Juppová,Tier 1,unknown
75,LÉKÁRNA VALDEK,28260082,Hořovice,Potoční 418/4,26801,Středočeský kraj,horovice@lekhoro.cz,311 514 090,http://www.lekhoro.cz,Lékárna,Ne,Ano,Mgr. Ivana Maxová,Tier 3,unknown
75,Lékárna ve Smilovce,28828194,Pardubice,Smilova 405,53002,Pardubický kraj,lekarnavesmilovce@centrum.cz,463 034 049,,Lékárna,Ne,Ano,PharmDr. Milena Benešová,Tier 2,unknown
75,Lékárna Ve středisku,63024667,Albrechtice,Obecní 714,73543,Moravskoslezský kraj,lekalbr@volny.cz,596 428 457,www.lekarna-albrechtice.cz,Lékárna,Ne,Ano,Mgr. Eva Kalinová,Tier 3,unknown
75,LÉKÁRNA VE VOTICÍCH s.r.o.,27096777,Votice,Komenského nám. 142,25901,Středočeský kraj,lekarna.votice@seznam.cz,317 812 217,www.lekarnavevoticich.cz,Lékárna,Ne,Ano,PharmDr. Kristýna Pilátová,Tier 3,unknown
75,Lékárna Velké Popovice,71505083,Velké Popovice,Husova 198,25169,Středočeský kraj,lekarna.vp@centrum.cz,323 665 220,http://www.lekarna-popovice.cz,Lékárna,Ne,Ano,Mgr. Hana Novotná,Tier 3,unknown
75,Lékárna VELVARY,28570481,Velvary,náměstí Krále Vladislava 223,27324,Středočeský kraj,velvary@mojelekarna.cz,703 474 448,http://www.mojelekarna.cz,Lékárna,Ne,Ano,PharmDr. Dana Kobzáňová,Tier 3,unknown
75,Lékárna Veronica,27530981,Červený Kostelec,Havlíčkova 655,54941,Pardubický kraj,veronica@khl.cz,491 421 875,http://www.khl.cz,Lékárna,Ne,Ano,Mgr. Věra Tomková,Tier 3,unknown
75,Lékárna Veverka,25896440,Karviná,Bratr. Veverkových 2874/1,73301,Moravskoslezský kraj,lekarna.veverka@seznam.cz,596 768 188,,Lékárna,Ne,Ano,RNDr. Rudolf Jendryščík,Tier 2,unknown
75,Lékárna Viola,70597201,Frýdek-Místek,Stará cesta 83,73801,Moravskoslezský kraj,lekarnaviola@gmail.com,558 645 906,,Lékárna,Ne,Ano,Mgr. Andrea Fialová,Tier 2,unknown
75,Lékárna Violka,03348962,Batelov,Družstevní 449/10,58851,Kraj Vysočina,lekarnaviolka@seznam.cz,567 211 784,http://www.lekarna-batelov.webnode.cz,Lékárna,Ne,Ano,Mgr. Eva Cepková,Tier 3,unknown
75,Lékárna Vitalis,03902161,České Velenice,Riegrova 663,37810,Jihočeský kraj,lekarnavitalis@email.cz,384 794 262,http://www.lekarnavitalis.cz,Lékárna,Ne,Ano,PharmDr. Lenka Kunzová,Tier 3,unknown
75,Lékárna Vitalpoint,25663585,Tuchoměřice,Podnikatelská 601,25267,Středočeský kraj,chudoba@chudo.cz,724130383,,Lékárna,Ano,Ano,PharmDr. Lubomír Chudoba,Tier 3,unknown
75,Lékárna Vodičkova,48590258,Praha,Vodičkova 1935/38,11000,Praha,lekarna.vodickova38@gmail.com,773 288 024,,Lékárna,Ne,Ne,PharmDr. Edita Černochová,Tier 1,unknown
75,"Lékárna Za Mlýnem, s.r.o.",29359091,Staré Město,Za Mlýnem 1857,68603,Jihomoravský kraj,lekarnazamlynem@seznam.cz,572 541 052,http://www.lekarna-eu.cz,Lékárna,Ne,Ano,Mgr. Iva Pořízková,Tier 3,unknown
75,Lékárna Zahradní,26066203,České Budějovice,Zahradní 1504/44,37005,Jihočeský kraj,lekarna-zahradni@cbox.cz,"385 310 144, 702 071 020",,Lékárna,Ne,Ano,Mgr. Romana Vandová,Tier 2,unknown
75,Lékárna Žabovřesky,07122322,Brno,Horova 1623/28,61600,Jihomoravský kraj,info@lekarnazabovresky.cz,736445736,,Lékárna,Ne,Ne,Mgr. Martina Zahradníková,Tier 1,unknown
75,Lékárna Živa,06426425,Ždírec nad Doubravou,Mírová 119,58263,Kraj Vysočina,jana.drdlova@lekarnaziva.cz,778 727 686,www.lekarnaziva.cz,Lékárna,Ne,Ano,Mgr. Jana Drdlová,Tier 3,unknown
75,"Lékárna 1. lékárenská Kyjov, s.r.o.",63482860,Kyjov,třída Komenského 588/53,69701,Jihomoravský kraj,lekarnakyjov@seznam.cz,518 614 524,http://www.prvni-lekarna.cz,Lékárna,Ne,Ano,Mgr. Jan Justra,Tier 3,unknown
75,Lékárna 111,45211191,Vrbno pod Pradědem,Nádražní 202,79326,Zlínský kraj,lekarna111@seznam.cz,554 751 619,http://lekarnakoudelkova.webnode.cz,Lékárna,Ne,Ano,Mgr. Olga Koudelková,Tier 3,unknown
75,Lékárna 2. května,06807356,Nymburk,2. května 757/1,28802,Středočeský kraj,2.kvetna@nympharm.cz,325 514 514,http://www.nympharm.cz,Lékárna,Ne,Ano,PharmDr. Magda Kašparová,Tier 3,unknown
75,Lék.Nem.Milosrd.sester sv.K.Boromejského v Praze,73634085,Praha,Vlašská 336/36,11800,Praha,lekarna@nmskb.cz,"257 197 342, 257 197 343, 257 197 421",http://www.nmskb.cz,Nemocniční lékárna,Ne,Ano,PharmDr. Hana Machová,Tier 1,unknown
75,Magistra Lékárna Bellis,24801011,Třebíč,Jihlavská brána 1/10,67401,Jihomoravský kraj,lekarna.bellis@volny.cz,730 840 222,,Lékárna,Ne,Ano,Mgr. Zdeněk Králíček,Tier 2,unknown
75,Magistra Lékárna U růže,24801011,Třeboň,Klofáčova 395,37901,Jihočeský kraj,lek.uruze@seznam.cz,384 721 877,http://www.magistra.cz,Lékárna,Ne,Ano,Mgr. Petra Kohoutová,Tier 3,unknown
75,Magistra Lékárna U Tyrše,24801011,Krupka,Bohosudovská 472/29,41741,Ústecký kraj,utyrse@seznam.cz,417861330,http://www.magistra.cz,Lékárna,Ne,Ano,Mgr. Naděžda Marková,Tier 3,unknown
75,"Masarykův onkologický ústav, Ústavní lékárna",00209805,Brno,Žlutý kopec 543/7,60200,Jihomoravský kraj,stanislav.synek@mou.cz,543 136 500,http://www.mou.cz,Nemocniční lékárna,Ne,Ano,PharmDr. Stanislav Synek,Tier 1,unknown
75,Métis,25216791,Stod,Nádražní 769,33301,Plzeňský kraj,stod@devetsil.cz,377 970 690,http://www.devetsil.cz,Lékárna,Ne,Ano,Mgr. Filip Šťastný,Tier 3,unknown
75,Modrá lékárna,08637105,Hořovice,Komenského 49/6,26801,Středočeský kraj,honza.slaboch@gmail.com,311 516 600,http://www.horovice-lekarna.cz,Lékárna,Ne,Ano,PharmDr. Milada Benešová,Tier 3,unknown
75,Modrá lékárna,25522612,Zlín,třída Tomáše Bati 3910,76001,Olomoucký kraj,modra.lekarna@seznam.cz,573 776 020,,Lékárna,Ne,Ano,PharmDr. Libuše Nesrstová,Tier 2,unknown
75,Na Hradě,25046489,Hrádek nad Nisou,Smetanova 324,46334,Liberecký kraj,lekarnanahrade@seznam.cz,482 311 660,http://www.lekarnanahrade.cz,Lékárna,Ne,Ano,PharmDr. Lubomír Jaroš,Tier 3,unknown
75,Na Hvězdě,47767871,Teplice,Antonína Sochora 1340/4,41501,Ústecký kraj,lekarnanahvezde@volny.cz,417 575 322,,Lékárna,Ne,Ano,Mgr. Dagmar Mašková,Tier 2,unknown
75,Na Poliklinice,25282573,Železný Brod,Jarní 53,46822,Liberecký kraj,lekarna@poliklinikazb.cz,488 588 272,http://www.poliklinikazb.cz,Lékárna,Ne,Ano,Mgr. Vladimír Janata,Tier 3,unknown
75,Na Ptákách,73606553,Jaroměř,Boženy Němcové 486,55101,Pardubický kraj,lekarna.naptakach@seznam.cz,491 810 153,http://www.lekarnajaromer.cz,Lékárna,Ne,Ano,Mgr. Jitka Gieblová,Tier 3,unknown
75,Nemocnice Na Františku - ústavní lékárna,00879444,Praha,Na Františku 847/8,11000,Praha,Lekarna@nnfp.cz,"222 311 870, 222 801 328, 222 801 397",http://www.nnfp.cz,Nemocniční lékárna,Ne,Ano,Mgr. Andrea Medveďová,Tier 1,unknown
75,Nemocniční lékárna,65269705,Brno,Obilní trh 526/11,60200,Jihomoravský kraj,machacova.ivana@fnbrno.cz,532 238 484,https://www.fnbrno.cz/,Nemocniční základní,Ne,Ano,PharmDr. Šárka Kozáková,Tier 1,unknown
75,Nemocniční lékárna,65269705,Brno,Jihlavská 340/20,62500,Jihomoravský kraj,kozakova.sarka@fnbrno.cz,532232438,http://www.fnbrno.cz,Nemocniční lékárna,Ne,Ano,PharmDr. Šárka Kozáková,Tier 1,unknown
75,Nemocniční lékárna,65269705,Brno,Černopolní 212/9,61300,Jihomoravský kraj,"sikulova.denisa@fnbrno.cz, mrkos.miroslav@fnbrno.cz","532 234 181, 532 234 416, 532 234 617, 532 234 646",http://www.fnbrno.cz,Nemocniční základní,Ne,Ano,PharmDr. Šárka Kozáková,Tier 1,unknown
75,Nemocniční lékárna Motol,00064203,Praha,V úvalu 84/1,15000,Praha,lekarna@fnmotol.cz,224 435 736,http://www.fnmotol.cz/o-nas/nemocnicni-lekarny/,Nemocniční lékárna,Ne,Ano,PharmDr. Petr Horák,Tier 1,unknown
75,Nemocniční lékárna VFN v Praze,00064165,Praha,U nemocnice 499/2,12800,Praha,michal.janu@vfn.cz,224 963 290,http://www.vfn.cz,Nemocniční lékárna,Ne,Ano,PharmDr. Michal Janů,Tier 1,unknown
75,Nemocniční lékárna Vojenské nemocnice Brno,60555530,Brno,Zábrdovická 3/3,61500,Jihomoravský kraj,lekarna@vnbrno.cz,973 445 553,http://www.vnbrno.cz,Apatykářský,Ne,Ano,PharmDr. Michal Mlčoch,Tier 1,unknown
75,Nová lékárna,28797515,Polička,Eimova 294,57201,Kraj Vysočina,lekarnavnemocnici@unet.cz,"461 619 366, 461 619 365",http://www.nova-lekarna.cz,Lékárna,Ne,Ano,PharmDr. Danuše Horáčková,Tier 3,unknown
75,Nová lékárna,28797515,Svitavy,náměstí Míru 63/37,56802,Pardubický kraj,lekarna@nsy.cz,461 541 076,http://www.nova-lekarna.cz,Lékárna,Ne,Ano,PharmDr. Iveta Tichá,Tier 3,unknown
75,Pilulka Lékárna,03615278,Hořice,Husova 322,50801,Královéhradecký kraj,pilulka.horice@gmail.com,493 624 380,http://www.pilulka.cz,Lékárna,Ne,Ano,PharmDr. Miloš Koukol,Tier 3,unknown
75,Pilulka Lékárna,03615278,Břeclav,Na Valtické 723,69141,Jihomoravský kraj,lekarna.breclav@pilulka.cz,770 103 391,https://www.pilulka.cz/,Lékárna,Ne,Ano,PharmDr. Lada Budíková,Tier 3,unknown
75,Pod Věží,49204378,Domažlice,Kostelní 168,34401,Plzeňský kraj,podvezi@cbox.cz,379 723 878,http://www.benu.cz,Lékárna,Ne,Ano,PharmDr. Jaroslava Krumlová,Tier 3,unknown
75,Porta Medicinae,49158473,Zlín,Štefánikova 2463/5,76001,Olomoucký kraj,porta.medicinae@c-box.cz,577 211 879,,Lékárna,Ne,Ano,Mgr. Mária Šátková,Tier 2,unknown
75,Prima Lékárna,19881355,Praha,Lodžská 806/20,18100,Praha,primalodzska@gmail.com,606051501,,Lékárna,Ne,Ne,PharmDr. Ludovít Benko,Tier 1,unknown
75,Psychiatrická nemocnice Bohnice - lékárna,00064220,Praha,Ústavní 91/7,18100,Praha,lekarna@bohnice.cz,284 016 140,http://www.bohnice.cz,Nemocniční lékárna,Ne,Ano,PharmDr. Kateřina Zimáková,Tier 1,unknown
75,SANTÉ,61676101,Český Brod,náměstí Husovo 82,28201,Středočeský kraj,magistra@lekarnasante.cz,"321 622 392, 602 502 121",http://www.lekarnasante.cz,Lékárna,Ne,Ano,PharmDr. Jana Burešová,Tier 3,unknown
75,SENIMED - Lékárna Polikliniky AKESO - Nové Butovice,27224988,Praha,Bucharova 1423/6,15800,Praha,cizkova@senimed.cz,731489853,,Lékárna,Ne,Ne,Mgr. Magdaléna Čížková,Tier 1,unknown
75,SENIMED-Lékárna Nemocnice Beroun,27224988,Beroun,Prof. Veselého 493,26601,Středočeský kraj,lekarnaberoun@senimed.cz,"311 745 101, 311 745 102",http://www.nemocnice-beroun.cz,Lékárna,Ne,Ano,Mgr. Jiří Sakač,Tier 3,unknown
75,"SLOVÁCKÁ LÉKÁRNA, s.r.o.",29361389,Uherské Hradiště,Protzkarova 51,68601,Jihomoravský kraj,info@slovacka-lekarna.cz,"572 508 332, 604 744 424",http://www.slovacka-lekarna.cz,Lékárna,Ne,Ano,Mgr. Marcela Janušková,Tier 3,unknown
75,Šporkova lékárna s.r.o.,47547855,Lysá nad Labem,Masarykova 176/1,28922,Středočeský kraj,sporkovalekarna@centrum.cz,773 332 313,https://lekarnalysa.cz,Lékárna,Ne,Ano,Mgr. Petra Pavlíčková,Tier 3,unknown
75,Štěnovice,25216791,Štěnovice,Štěnovické nám. 330,33209,Plzeňský kraj,stenovice@devetsil.cz,377 917 226,http://www.devetsil.cz,Lékárna,Ne,Ano,Mgr. Eva Kasalová,Tier 3,unknown
75,Tesco Sokolov,26331403,Sokolov,Marie Majerové 2241,35601,Karlovarský kraj,tescosokolov@intec.cz,"353 034 210, 604 271 706",http://www.lekarny-ipc.cz,Lékárna,Ne,Ano,Mgr. Alena Ľopotová,Tier 3,unknown
75,Tilia,45845034,Praha,Jáchymovská 258/2a,15500,Praha,lekarna.tilia@seznam.cz,251 625 901,,Lékárna,Ne,Ne,Mgr. Aneta Lédrová,Tier 1,unknown
75,Tillova lékárna U Černého orla,28635639,Vyškov,Masarykovo náměstí 43/37,68201,Jihomoravský kraj,"info@lekarnauorla.cz, info@lekarnauorla.cz","773462020, 773462020","http://www.infolekarna.cz/, https://www.lekarnauorla.cz/, http://www.infolekarna.cz/, https://www.lekarnauorla.cz/",Lékárna,Ne,Ano,PharmDr. Lucie Ryšávková,Tier 3,unknown
75,Trojská lékárna,07303335,Praha,Uzavřená 167/1,18200,Praha,trojska.lekarna@email.cz,221 228 425,,Lékárna,Ne,Ne,Mgr. Iva Čejková,Tier 1,unknown
75,Třebechovická lékárna,60109840,Třebechovice pod Orebem,Pitrova 1319,50346,Královéhradecký kraj,trebechovice@ipcnet.cz,605 158 409,http://www.ipcgroup.cz,Lékárna,Ne,Ano,Mgr. Jana Pečenková,Tier 3,unknown
75,U Aeskulapa,62769871,Lovosice,8.května 152/7,41002,Ústecký kraj,lekarna.lovosice@seznam.cz,"416532434, 416532542",http://www.alphega-lekarna.cz,Lékárna,Ne,Ano,PharmDr. František Stáně,Tier 3,unknown
75,U Anděla,61883476,Zruč nad Sázavou,Dubinská 150,28522,Středočeský kraj,lekarnazruc@seznam.cz,"327 534 107, 603 853 417",http://www.lekarna-zruc.cz,Lékárna,Ne,Ano,Mgr. Dana Radilová,Tier 3,unknown
75,U Českého lva,27641309,Uhlířské Janovice,Kolínská 173,28504,Středočeský kraj,hruzickova@tiscali.cz,327 542 084,http://www.benu.cz,Lékárna,Ne,Ano,Mgr. Martina Janáčková,Tier 3,unknown
75,U Floriána,25165607,Písek,Smetanova 87/6,39701,Jihočeský kraj,floriancz@seznam.cz,382 215 941,http://www.lekarnapisek.cz,Lékárna,Ne,Ano,PharmDr. Lenka Bártová,Tier 3,unknown
75,U Katovny,28710126,Litoměřice,U Katovny 2023/1,41201,Ústecký kraj,lekatovna@seznam.cz,731 464 198,http://www.ipcgroup.cz,Lékárna,Ne,Ano,PharmDr. Markéta Rolencová,Tier 3,unknown
75,U KLATOVSKÉ MADONY,29096308,Klatovy,Vídeňská 87,33901,Plzeňský kraj,lekarnauktmadony@seznam.cz,376 383 219,http://www.uklatovskemadony.cz,Lékárna,Ne,Ano,Mgr. Dagmar Kvapilová,Tier 3,unknown
75,U Lípy,25492969,Chomutov,Březenecká 4804,43004,Ústecký kraj,lekarnaulipy@iba.cz,474 656 686,,Lékárna,Ne,Ano,Mgr. Marta Dobošová,Tier 2,unknown
75,U Sv.Vojtěcha,47515589,Příbram,náměstí J. A. Alise 288,26101,Středočeský kraj,lekarna.arnika@centrum.cz,318 633 484,,Lékárna,Ne,Ano,PharmDr. Jana Vasková,Tier 2,unknown
75,U Špitálníků,25216791,Horažďovice,Mírové náměstí 15,34101,Plzeňský kraj,horazdovice@devetsil.cz,376 511 512,http://www.devetsil.cz,Lékárna,Ne,Ano,Mgr. Jana Šťastná,Tier 3,unknown
75,U Tří slunečnic,00574830,Rokycany,Boženy Němcové 960,33701,Plzeňský kraj,u3slunecnic@atlas.cz,371 726 660,http://www.farmacum.cz,Lékárna,Ne,Ano,Mgr. Markéta Boldy,Tier 3,unknown
75,U Václava,48262609,Děčín,Oblouková 313/62,40502,Ústecký kraj,konecny.peter@seznam.cz,412 518 987,,Lékárna,Ne,Ano,Mgr. Šárka Konečná,Tier 2,unknown
75,U zámku,48363278,Sokolov,Rokycanova 1756,35601,Karlovarský kraj,lekarna@lpzsokolov.cz,352 308 338,http://www.poliklinikasokolov.cz,Lékárna,Ne,Ano,PharmDr. Lenka Dosadilová,Tier 3,unknown
75,U ZLATÉ KORUNY,27997413,Kdyně,Masarykova 19,34506,Plzeňský kraj,lek.kdyne@gmail.com,379 731 748,http://www.lekarnakdyne.cz,Lékárna,Ne,Ano,PharmDr. Zbyněk Altmann,Tier 3,unknown
75,U zlatého anděla,25477579,Podbořany,Masarykovo náměstí 440,44101,Ústecký kraj,vera.sperglova@uzlatehoandela.cz,415 214 081,http://www.uzlatehoandela.cz,Lékárna,Ne,Ano,Mgr. Věra Šperglová,Tier 3,unknown
75,U zlatého lva,28046056,Nejdek,náměstí Karla IV. 244,36221,Karlovarský kraj,theriaca@email.cz,"353 825 366, 605 939 165, 777 699 752",http://www.lekarnauzlateholva.cz,Lékárna,Ne,Ano,PharmDr. Eliška Fejksová,Tier 3,unknown
